File Version,Hardware Type,Model,Data Logger Name,Serial Number,Sample Rate,Total Alarms
1,3,EL-SIE-2+,UM_WG,24de6b085df773dd,600,2,

Channel Number,Channel Name,Channel Type
1,Temperature,1
2,Humidity,2
3,Dew Point,4

Channel Number,Channel Name,Alarm Type,High Threshold,Low Threshold,Delay,Hold
1,Temperature,High Alarm,70.00,,0,0
1,Temperature,Low Alarm,,64.00,0,0

Reading,Date / Time (UTC),Channel 1 (°F),Channel 2 (%RH),Channel 3 (°F),
5852,2022/07/21 07:15:36,70.43,47.8,49.69,
5853,2022/07/21 07:25:36,70.63,47.7,49.82,
5854,2022/07/21 07:35:36,70.78,47.7,49.95,
5855,2022/07/21 07:45:36,70.89,47.5,49.95,
5856,2022/07/21 07:55:36,71.02,47.4,50.01,
5857,2022/07/21 08:05:36,71.07,47.3,50.00,
5858,2022/07/21 08:15:36,71.15,47.3,50.07,
5859,2022/07/21 08:25:36,71.09,47.2,49.96,
5860,2022/07/21 08:35:36,70.87,47.2,49.75,
5861,2022/07/21 08:45:36,70.51,47.5,49.59,
5862,2022/07/21 08:55:36,70.23,47.6,49.40,
5863,2022/07/21 09:05:36,70.18,47.7,49.41,
5864,2022/07/21 09:15:36,70.20,47.8,49.48,
5865,2022/07/21 09:25:36,70.33,47.8,49.59,
5866,2022/07/21 09:35:36,70.48,47.7,49.69,
5867,2022/07/21 09:45:36,70.66,47.6,49.79,
5868,2022/07/21 09:55:36,70.76,47.5,49.82,
5869,2022/07/21 10:05:36,70.89,47.3,49.84,
5870,2022/07/21 10:15:36,70.94,47.2,49.81,
5871,2022/07/21 10:25:36,71.04,47.2,49.91,
5872,2022/07/21 10:35:36,71.02,47.1,49.84,
5873,2022/07/21 10:45:36,71.07,47.1,49.89,
5874,2022/07/21 10:55:36,71.04,47.1,49.86,
5875,2022/07/21 11:05:36,71.07,47.0,49.83,
5876,2022/07/21 11:15:36,71.09,47.0,49.85,
5877,2022/07/21 11:25:36,71.07,47.0,49.83,
5878,2022/07/21 11:35:36,71.09,46.9,49.79,
5879,2022/07/21 11:45:36,71.09,46.8,49.73,
5880,2022/07/21 11:55:36,71.09,46.8,49.73,
5881,2022/07/21 12:05:36,71.09,46.8,49.73,
5882,2022/07/21 12:15:36,71.04,46.8,49.68,
5883,2022/07/21 12:25:36,71.09,46.7,49.68,
5884,2022/07/21 12:35:36,71.04,46.7,49.63,
5885,2022/07/21 12:45:36,71.09,46.7,49.68,
5886,2022/07/21 12:55:36,71.07,46.7,49.66,
5887,2022/07/21 13:05:36,71.09,46.7,49.68,
5888,2022/07/21 13:15:36,71.07,46.6,49.60,
5889,2022/07/21 13:25:36,71.09,46.7,49.68,
5890,2022/07/21 13:35:36,71.09,46.6,49.62,
5891,2022/07/21 13:45:36,71.07,46.6,49.60,
5892,2022/07/21 13:55:36,71.09,46.6,49.62,
5893,2022/07/21 14:05:36,71.12,46.5,49.58,
5894,2022/07/21 14:15:36,70.94,46.6,49.47,
5895,2022/07/21 14:25:36,70.71,46.7,49.33,
5896,2022/07/21 14:35:36,70.68,46.8,49.36,
5897,2022/07/21 14:45:36,70.63,46.9,49.36,
5898,2022/07/21 14:55:36,70.66,46.9,49.40,
5899,2022/07/21 15:05:36,70.68,46.9,49.41,
5900,2022/07/21 15:15:36,70.68,46.9,49.41,
5901,2022/07/21 15:25:36,70.63,47.0,49.42,
5902,2022/07/21 15:35:36,70.56,46.9,49.30,
5903,2022/07/21 15:45:36,70.53,47.0,49.34,
5904,2022/07/21 15:55:36,70.51,47.0,49.31,
5905,2022/07/21 16:05:36,70.58,47.0,49.37,
5906,2022/07/21 16:15:36,70.61,47.0,49.40,
5907,2022/07/21 16:25:36,70.71,47.0,49.50,
5908,2022/07/21 16:35:36,70.76,47.0,49.54,
5909,2022/07/21 16:45:36,70.84,47.0,49.62,
5910,2022/07/21 16:55:36,70.87,46.9,49.58,
5911,2022/07/21 17:05:36,70.89,46.9,49.61,
5912,2022/07/21 17:15:36,70.89,46.9,49.61,
5913,2022/07/21 17:25:36,70.91,46.9,49.63,
5914,2022/07/21 17:35:36,70.94,46.9,49.64,
5915,2022/07/21 17:45:36,70.89,46.9,49.61,
5916,2022/07/21 17:55:36,70.91,46.9,49.63,
5917,2022/07/21 18:05:36,70.87,46.9,49.58,
5918,2022/07/21 18:15:36,70.84,46.9,49.56,
5919,2022/07/21 18:25:36,70.81,46.9,49.53,
5920,2022/07/21 18:35:36,70.81,47.0,49.58,
5921,2022/07/21 18:45:36,70.76,47.0,49.54,
5922,2022/07/21 18:55:36,70.78,47.0,49.55,
5923,2022/07/21 19:05:36,70.73,47.1,49.58,
5924,2022/07/21 19:15:36,70.73,47.1,49.58,
5925,2022/07/21 19:25:36,70.66,47.2,49.57,
5926,2022/07/21 19:35:36,70.63,47.1,49.48,
5927,2022/07/21 19:45:36,70.66,47.2,49.57,
5928,2022/07/21 19:55:36,70.63,47.2,49.53,
5929,2022/07/21 20:05:36,70.68,47.2,49.58,
5930,2022/07/21 20:15:36,70.61,47.3,49.58,
5931,2022/07/21 20:25:36,70.53,47.4,49.57,
5932,2022/07/21 20:35:36,70.53,47.4,49.57,
5933,2022/07/21 20:45:36,70.51,47.4,49.53,
5934,2022/07/21 20:55:36,70.51,47.4,49.53,
5935,2022/07/21 21:05:36,70.48,47.4,49.52,
5936,2022/07/21 21:15:36,70.46,47.5,49.56,
5937,2022/07/21 21:25:36,70.53,47.5,49.62,
5938,2022/07/21 21:35:36,70.51,47.4,49.53,
5939,2022/07/21 21:45:36,70.51,47.5,49.59,
5940,2022/07/21 21:55:36,70.48,47.6,49.63,
5941,2022/07/21 22:05:36,70.48,47.5,49.57,
5942,2022/07/21 22:15:36,70.53,47.5,49.62,
5943,2022/07/21 22:25:36,70.53,47.5,49.62,
5944,2022/07/21 22:35:36,70.51,47.6,49.65,
5945,2022/07/21 22:45:36,70.56,47.6,49.70,
5946,2022/07/21 22:55:36,70.58,47.5,49.66,
5947,2022/07/21 23:05:36,70.63,47.5,49.70,
5948,2022/07/21 23:15:36,70.63,47.5,49.70,
5949,2022/07/21 23:25:36,70.58,47.5,49.66,
5950,2022/07/21 23:35:36,70.66,47.5,49.74,
5951,2022/07/21 23:45:36,70.66,47.5,49.74,
5952,2022/07/21 23:55:36,70.68,47.5,49.75,
5953,2022/07/22 00:05:36,70.76,47.5,49.82,
5954,2022/07/22 00:15:36,70.73,47.5,49.80,
5955,2022/07/22 00:25:36,70.68,47.5,49.75,
5956,2022/07/22 00:35:36,70.71,47.5,49.79,
5957,2022/07/22 00:45:36,70.71,47.5,49.79,
5958,2022/07/22 00:55:36,70.63,47.5,49.70,
5959,2022/07/22 01:05:36,70.58,47.5,49.66,
5960,2022/07/22 01:15:36,70.53,47.5,49.62,
5961,2022/07/22 01:25:36,70.56,47.6,49.70,
5962,2022/07/22 01:35:36,70.56,47.6,49.70,
5963,2022/07/22 01:45:36,70.46,47.6,49.61,
5964,2022/07/22 01:55:36,70.43,47.6,49.58,
5965,2022/07/22 02:05:36,70.38,47.6,49.53,
5966,2022/07/22 02:15:36,70.38,47.6,49.53,
5967,2022/07/22 02:25:36,70.35,47.6,49.51,
5968,2022/07/22 02:35:36,70.30,47.6,49.47,
5969,2022/07/22 02:45:36,70.30,47.6,49.47,
5970,2022/07/22 02:55:36,70.25,47.6,49.41,
5971,2022/07/22 03:05:36,70.25,47.6,49.41,
5972,2022/07/22 03:15:36,70.25,47.6,49.41,
5973,2022/07/22 03:25:36,70.20,47.6,49.37,
5974,2022/07/22 03:35:36,70.18,47.6,49.35,
5975,2022/07/22 03:45:36,70.18,47.6,49.35,
5976,2022/07/22 03:55:36,70.10,47.7,49.34,
5977,2022/07/22 04:05:36,70.13,47.7,49.36,
5978,2022/07/22 04:15:36,70.13,47.7,49.36,
5979,2022/07/22 04:25:36,70.13,47.7,49.36,
5980,2022/07/22 04:35:36,70.08,47.7,49.32,
5981,2022/07/22 04:45:36,70.00,47.7,49.24,
5982,2022/07/22 04:55:36,69.97,47.7,49.21,
5983,2022/07/22 05:05:36,70.00,47.7,49.24,
5984,2022/07/22 05:15:36,70.05,47.7,49.29,
5985,2022/07/22 05:25:36,70.25,47.7,49.47,
5986,2022/07/22 05:35:36,70.43,47.6,49.58,
5987,2022/07/22 05:45:36,70.61,47.5,49.69,
5988,2022/07/22 05:55:36,70.76,47.4,49.76,
5989,2022/07/22 06:05:36,70.87,47.2,49.75,
5990,2022/07/22 06:15:36,71.02,47.1,49.84,
5991,2022/07/22 06:25:36,71.09,47.0,49.85,
5992,2022/07/22 06:35:36,71.17,47.0,49.91,
5993,2022/07/22 06:45:36,71.22,46.9,49.91,
5994,2022/07/22 06:55:36,71.32,46.8,49.93,
5995,2022/07/22 07:05:36,71.27,46.8,49.90,
5996,2022/07/22 07:15:36,71.22,46.7,49.79,
5997,2022/07/22 07:25:36,70.91,46.8,49.57,
5998,2022/07/22 07:35:36,70.61,47.0,49.40,
5999,2022/07/22 07:45:36,70.43,47.1,49.30,
6000,2022/07/22 07:55:36,70.25,47.4,49.30,
6001,2022/07/22 08:05:36,70.30,47.5,49.41,
6002,2022/07/22 08:15:36,70.40,47.5,49.49,
6003,2022/07/22 08:25:36,70.58,47.4,49.60,
6004,2022/07/22 08:35:36,70.68,47.3,49.64,
6005,2022/07/22 08:45:36,70.76,47.2,49.65,
6006,2022/07/22 08:55:36,70.89,47.1,49.72,
6007,2022/07/22 09:05:36,70.91,47.1,49.74,
6008,2022/07/22 09:15:36,70.94,47.0,49.70,
6009,2022/07/22 09:25:36,71.02,47.0,49.78,
6010,2022/07/22 09:35:36,71.04,47.0,49.80,
6011,2022/07/22 09:45:36,71.12,46.9,49.81,
6012,2022/07/22 09:55:36,71.07,46.9,49.77,
6013,2022/07/22 10:05:36,71.09,46.9,49.79,
6014,2022/07/22 10:15:36,71.15,46.8,49.78,
6015,2022/07/22 10:25:36,71.07,46.9,49.77,
6016,2022/07/22 10:35:36,71.07,46.8,49.72,
6017,2022/07/22 10:45:36,71.09,46.8,49.73,
6018,2022/07/22 10:55:36,71.09,46.8,49.73,
6019,2022/07/22 11:05:36,71.04,46.8,49.68,
6020,2022/07/22 11:15:36,71.09,46.7,49.68,
6021,2022/07/22 11:25:36,71.07,46.8,49.72,
6022,2022/07/22 11:35:36,71.09,46.8,49.73,
6023,2022/07/22 11:45:36,71.07,46.8,49.72,
6024,2022/07/22 11:55:36,70.99,46.8,49.63,
6025,2022/07/22 12:05:36,71.07,46.8,49.72,
6026,2022/07/22 12:15:36,71.04,46.8,49.68,
6027,2022/07/22 12:25:36,70.99,46.8,49.63,
6028,2022/07/22 12:35:36,71.04,46.9,49.74,
6029,2022/07/22 12:45:36,71.04,46.8,49.68,
6030,2022/07/22 12:55:36,71.07,46.8,49.72,
6031,2022/07/22 13:05:36,71.02,46.8,49.67,
6032,2022/07/22 13:15:36,70.99,46.8,49.63,
6033,2022/07/22 13:25:36,70.97,46.9,49.68,
6034,2022/07/22 13:35:36,71.02,46.8,49.67,
6035,2022/07/22 13:45:36,71.02,46.8,49.67,
6036,2022/07/22 13:55:36,71.07,46.8,49.72,
6037,2022/07/22 14:05:36,71.07,46.8,49.72,
6038,2022/07/22 14:15:36,71.15,46.7,49.72,
6039,2022/07/22 14:25:36,71.27,46.7,49.84,
6040,2022/07/22 14:35:36,71.47,46.7,50.02,
6041,2022/07/22 14:45:36,71.67,46.6,50.14,
6042,2022/07/22 14:55:36,71.96,46.4,50.29,
6043,2022/07/22 15:05:36,72.11,46.3,50.36,
6044,2022/07/22 15:15:36,72.14,46.2,50.34,
6045,2022/07/22 15:25:36,71.99,46.1,50.15,
6046,2022/07/22 15:35:36,71.96,46.2,50.17,
6047,2022/07/22 15:45:36,71.86,46.1,50.02,
6048,2022/07/22 15:55:36,71.76,46.1,49.94,
6049,2022/07/22 16:05:36,71.76,46.1,49.94,
6050,2022/07/22 16:15:36,71.63,46.2,49.88,
6051,2022/07/22 16:25:36,71.76,46.4,50.11,
6052,2022/07/22 16:35:36,71.93,46.3,50.20,
6053,2022/07/22 16:45:36,72.31,46.1,50.43,
6054,2022/07/22 16:55:36,72.54,45.9,50.52,
6055,2022/07/22 17:05:36,72.67,45.8,50.58,
6056,2022/07/22 17:15:36,72.75,45.6,50.54,
6057,2022/07/22 17:25:36,72.92,45.6,50.69,
6058,2022/07/22 17:35:36,72.85,45.5,50.57,
6059,2022/07/22 17:45:36,72.70,45.5,50.43,
6060,2022/07/22 17:55:36,72.67,45.6,50.46,
6061,2022/07/22 18:05:36,72.67,45.6,50.46,
6062,2022/07/22 18:15:36,72.42,45.7,50.31,
6063,2022/07/22 18:25:36,72.19,45.7,50.09,
6064,2022/07/22 18:35:36,71.88,45.9,49.93,
6065,2022/07/22 18:45:36,71.60,46.0,49.73,
6066,2022/07/22 18:55:36,71.39,46.2,49.65,
6067,2022/07/22 19:05:36,71.22,46.5,49.68,
6068,2022/07/22 19:15:36,71.27,46.8,49.90,
6069,2022/07/22 19:25:36,71.35,46.8,49.96,
6070,2022/07/22 19:35:36,71.45,46.7,50.00,
6071,2022/07/22 19:45:36,71.55,46.7,50.09,
6072,2022/07/22 19:55:36,71.67,46.7,50.20,
6073,2022/07/22 20:05:36,71.73,46.7,50.25,
6074,2022/07/22 20:15:36,71.78,46.7,50.30,
6075,2022/07/22 20:25:36,71.78,46.7,50.30,
6076,2022/07/22 20:35:36,71.81,46.6,50.28,
6077,2022/07/22 20:45:36,71.86,46.6,50.31,
6078,2022/07/22 20:55:36,71.88,46.7,50.40,
6079,2022/07/22 21:05:36,71.88,46.7,50.40,
6080,2022/07/22 21:15:36,71.91,46.7,50.41,
6081,2022/07/22 21:25:36,71.88,46.7,50.40,
6082,2022/07/22 21:35:36,71.91,46.6,50.36,
6083,2022/07/22 21:45:36,71.88,46.4,50.23,
6084,2022/07/22 21:55:36,71.60,46.5,50.02,
6085,2022/07/22 22:05:36,71.37,46.7,49.92,
6086,2022/07/22 22:15:36,71.17,46.8,49.80,
6087,2022/07/22 22:25:36,71.04,46.8,49.68,
6088,2022/07/22 22:35:36,70.91,47.0,49.68,
6089,2022/07/22 22:45:36,70.87,47.3,49.81,
6090,2022/07/22 22:55:36,70.91,47.6,50.03,
6091,2022/07/22 23:05:36,71.07,47.6,50.17,
6092,2022/07/22 23:15:36,71.22,47.4,50.19,
6093,2022/07/22 23:25:36,71.32,47.3,50.22,
6094,2022/07/22 23:35:36,71.47,47.2,50.31,
6095,2022/07/22 23:45:36,71.52,47.1,50.30,
6096,2022/07/22 23:55:36,71.65,47.1,50.41,
6097,2022/07/23 00:05:36,71.67,47.1,50.43,
6098,2022/07/23 00:15:36,71.73,47.0,50.42,
6099,2022/07/23 00:25:36,71.78,47.0,50.47,
6100,2022/07/23 00:35:36,71.78,47.0,50.47,
6101,2022/07/23 00:45:36,71.83,46.8,50.41,
6102,2022/07/23 00:55:36,71.65,46.8,50.24,
6103,2022/07/23 01:05:36,71.45,46.8,50.06,
6104,2022/07/23 01:15:36,71.27,47.0,50.01,
6105,2022/07/23 01:25:36,71.12,47.2,49.98,
6106,2022/07/23 01:35:36,70.99,47.3,49.92,
6107,2022/07/23 01:45:36,70.94,47.4,49.93,
6108,2022/07/23 01:55:36,70.78,47.5,49.84,
6109,2022/07/23 02:05:36,70.73,47.6,49.86,
6110,2022/07/23 02:15:36,70.68,47.7,49.87,
6111,2022/07/23 02:25:36,70.63,47.7,49.82,
6112,2022/07/23 02:35:36,70.58,47.8,49.83,
6113,2022/07/23 02:45:36,70.53,47.8,49.79,
6114,2022/07/23 02:55:36,70.53,47.9,49.85,
6115,2022/07/23 03:05:36,70.63,48.0,49.99,
6116,2022/07/23 03:15:36,70.78,47.9,50.06,
6117,2022/07/23 03:25:36,70.94,47.8,50.15,
6118,2022/07/23 03:35:36,71.12,47.7,50.26,
6119,2022/07/23 03:45:36,71.22,47.6,50.30,
6120,2022/07/23 03:55:36,71.27,47.5,50.30,
6121,2022/07/23 04:05:36,71.32,47.5,50.33,
6122,2022/07/23 04:15:36,71.32,47.4,50.27,
6123,2022/07/23 04:25:36,71.39,47.4,50.34,
6124,2022/07/23 04:35:36,71.42,47.3,50.31,
6125,2022/07/23 04:45:36,71.42,47.3,50.31,
6126,2022/07/23 04:55:36,71.45,47.3,50.35,
6127,2022/07/23 05:05:36,71.42,47.2,50.26,
6128,2022/07/23 05:15:36,71.45,47.2,50.29,
6129,2022/07/23 05:25:36,71.42,47.1,50.20,
6130,2022/07/23 05:35:36,71.39,47.1,50.17,
6131,2022/07/23 05:45:36,71.39,47.0,50.11,
6132,2022/07/23 05:55:36,71.39,47.0,50.11,
6133,2022/07/23 06:05:36,71.35,47.0,50.08,
6134,2022/07/23 06:15:36,71.32,47.0,50.05,
6135,2022/07/23 06:25:36,71.32,46.9,49.99,
6136,2022/07/23 06:35:36,71.32,47.0,50.05,
6137,2022/07/23 06:45:36,71.37,47.1,50.15,
6138,2022/07/23 06:55:36,71.32,47.1,50.10,
6139,2022/07/23 07:05:36,71.12,47.0,49.87,
6140,2022/07/23 07:15:36,70.94,47.2,49.81,
6141,2022/07/23 07:25:36,70.78,47.3,49.72,
6142,2022/07/23 07:35:36,70.56,47.5,49.64,
6143,2022/07/23 07:45:36,70.38,47.7,49.59,
6144,2022/07/23 07:55:36,70.25,47.9,49.58,
6145,2022/07/23 08:05:36,70.25,48.4,49.86,
6146,2022/07/23 08:15:36,70.35,48.6,50.07,
6147,2022/07/23 08:25:36,70.56,48.5,50.20,
6148,2022/07/23 08:35:36,70.68,48.4,50.26,
6149,2022/07/23 08:45:36,70.78,48.4,50.34,
6150,2022/07/23 08:55:36,70.89,48.4,50.46,
6151,2022/07/23 09:05:36,71.02,48.4,50.57,
6152,2022/07/23 09:15:36,71.09,48.3,50.58,
6153,2022/07/23 09:25:36,71.15,48.3,50.63,
6154,2022/07/23 09:35:36,71.22,48.4,50.75,
6155,2022/07/23 09:45:36,71.17,48.4,50.70,
6156,2022/07/23 09:55:36,71.19,48.4,50.72,
6157,2022/07/23 10:05:36,71.22,48.4,50.75,
6158,2022/07/23 10:15:36,71.25,48.5,50.84,
6159,2022/07/23 10:25:36,71.22,48.5,50.81,
6160,2022/07/23 10:35:36,71.19,48.6,50.83,
6161,2022/07/23 10:45:36,71.22,48.7,50.92,
6162,2022/07/23 10:55:36,71.15,48.8,50.91,
6163,2022/07/23 11:05:36,71.22,49.0,51.09,
6164,2022/07/23 11:15:36,71.17,49.2,51.15,
6165,2022/07/23 11:25:36,71.12,49.2,51.10,
6166,2022/07/23 11:35:36,70.97,49.2,50.96,
6167,2022/07/23 11:45:36,70.76,49.3,50.82,
6168,2022/07/23 11:55:36,70.56,49.4,50.69,
6169,2022/07/23 12:05:36,70.43,49.7,50.74,
6170,2022/07/23 12:15:36,70.25,49.8,50.63,
6171,2022/07/23 12:25:36,70.10,49.9,50.55,
6172,2022/07/23 12:35:36,70.15,50.0,50.64,
6173,2022/07/23 12:45:36,70.25,50.1,50.79,
6174,2022/07/23 12:55:36,70.38,50.1,50.91,
6175,2022/07/23 13:05:36,70.56,50.0,51.02,
6176,2022/07/23 13:15:36,70.73,49.8,51.08,
6177,2022/07/23 13:25:36,70.91,49.7,51.19,
6178,2022/07/23 13:35:36,70.99,49.6,51.20,
6179,2022/07/23 13:45:36,71.02,49.5,51.18,
6180,2022/07/23 13:55:36,70.87,49.4,50.98,
6181,2022/07/23 14:05:36,70.63,49.5,50.82,
6182,2022/07/23 14:15:36,70.48,49.7,50.79,
6183,2022/07/23 14:25:36,70.38,49.7,50.69,
6184,2022/07/23 14:35:36,70.38,49.7,50.69,
6185,2022/07/23 14:45:36,70.40,49.7,50.71,
6186,2022/07/23 14:55:36,70.56,49.6,50.80,
6187,2022/07/23 15:05:36,70.71,49.6,50.95,
6188,2022/07/23 15:15:36,70.87,49.5,51.03,
6189,2022/07/23 15:25:36,70.94,49.4,51.04,
6190,2022/07/23 15:35:36,71.15,49.3,51.19,
6191,2022/07/23 15:45:36,71.27,49.2,51.25,
6192,2022/07/23 15:55:36,71.39,49.1,51.29,
6193,2022/07/23 16:05:36,71.55,49.0,51.38,
6194,2022/07/23 16:15:36,71.60,48.9,51.38,
6195,2022/07/23 16:25:36,71.67,48.9,51.44,
6196,2022/07/23 16:35:36,71.76,48.8,51.47,
6197,2022/07/23 16:45:36,71.73,48.7,51.38,
6198,2022/07/23 16:55:36,71.73,48.7,51.38,
6199,2022/07/23 17:05:36,71.65,48.7,51.32,
6200,2022/07/23 17:15:36,71.63,48.6,51.24,
6201,2022/07/23 17:25:36,71.55,48.7,51.22,
6202,2022/07/23 17:35:36,71.42,48.7,51.10,
6203,2022/07/23 17:45:36,71.39,48.8,51.13,
6204,2022/07/23 17:55:36,71.32,48.8,51.06,
6205,2022/07/23 18:05:36,71.39,48.9,51.18,
6206,2022/07/23 18:15:36,71.42,48.9,51.21,
6207,2022/07/23 18:25:36,71.39,48.9,51.18,
6208,2022/07/23 18:35:36,71.37,49.0,51.22,
6209,2022/07/23 18:45:36,71.29,48.9,51.10,
6210,2022/07/23 18:55:36,71.19,49.0,51.05,
6211,2022/07/23 19:05:36,71.12,49.0,50.99,
6212,2022/07/23 19:15:36,71.09,49.1,51.03,
6213,2022/07/23 19:25:36,71.02,49.1,50.96,
6214,2022/07/23 19:35:36,70.97,49.2,50.96,
6215,2022/07/23 19:45:36,70.97,49.3,51.02,
6216,2022/07/23 19:55:36,70.91,49.3,50.97,
6217,2022/07/23 20:05:36,70.89,49.3,50.95,
6218,2022/07/23 20:15:36,70.87,49.3,50.92,
6219,2022/07/23 20:25:36,70.81,49.3,50.87,
6220,2022/07/23 20:35:36,70.73,49.4,50.86,
6221,2022/07/23 20:45:36,70.68,49.4,50.81,
6222,2022/07/23 20:55:36,70.68,49.4,50.81,
6223,2022/07/23 21:05:36,70.71,49.4,50.84,
6224,2022/07/23 21:15:36,70.66,49.4,50.79,
6225,2022/07/23 21:25:36,70.63,49.4,50.76,
6226,2022/07/23 21:35:36,70.61,49.4,50.75,
6227,2022/07/23 21:45:36,70.58,49.4,50.71,
6228,2022/07/23 21:55:36,70.56,49.5,50.75,
6229,2022/07/23 22:05:36,70.56,49.4,50.69,
6230,2022/07/23 22:15:36,70.56,49.4,50.69,
6231,2022/07/23 22:25:36,70.56,49.4,50.69,
6232,2022/07/23 22:35:36,70.63,49.3,50.71,
6233,2022/07/23 22:45:36,70.61,49.4,50.75,
6234,2022/07/23 22:55:36,70.63,49.3,50.71,
6235,2022/07/23 23:05:36,70.63,49.3,50.71,
6236,2022/07/23 23:15:36,70.61,49.3,50.69,
6237,2022/07/23 23:25:36,70.63,49.3,50.71,
6238,2022/07/23 23:35:36,70.61,49.2,50.64,
6239,2022/07/23 23:45:36,70.63,49.3,50.71,
6240,2022/07/23 23:55:36,70.66,49.3,50.74,
6241,2022/07/24 00:05:36,70.68,49.3,50.76,
6242,2022/07/24 00:15:36,70.68,49.2,50.70,
6243,2022/07/24 00:25:36,70.66,49.2,50.68,
6244,2022/07/24 00:35:36,70.61,49.2,50.64,
6245,2022/07/24 00:45:36,70.71,49.2,50.73,
6246,2022/07/24 00:55:36,70.76,49.2,50.77,
6247,2022/07/24 01:05:36,70.63,49.2,50.65,
6248,2022/07/24 01:15:36,70.68,49.2,50.70,
6249,2022/07/24 01:25:36,70.66,49.2,50.68,
6250,2022/07/24 01:35:36,70.66,49.2,50.68,
6251,2022/07/24 01:45:36,70.66,49.2,50.68,
6252,2022/07/24 01:55:36,70.68,49.2,50.70,
6253,2022/07/24 02:05:36,70.66,49.2,50.68,
6254,2022/07/24 02:15:36,70.61,49.3,50.69,
6255,2022/07/24 02:25:36,70.61,49.3,50.69,
6256,2022/07/24 02:35:36,70.58,49.3,50.66,
6257,2022/07/24 02:45:36,70.56,49.3,50.64,
6258,2022/07/24 02:55:36,70.51,49.3,50.59,
6259,2022/07/24 03:05:36,70.48,49.3,50.57,
6260,2022/07/24 03:15:36,70.38,49.4,50.53,
6261,2022/07/24 03:25:36,70.38,49.4,50.53,
6262,2022/07/24 03:35:36,70.35,49.5,50.57,
6263,2022/07/24 03:45:36,70.30,49.5,50.52,
6264,2022/07/24 03:55:36,70.28,49.5,50.50,
6265,2022/07/24 04:05:36,70.25,49.6,50.52,
6266,2022/07/24 04:15:36,70.35,49.6,50.62,
6267,2022/07/24 04:25:36,70.51,49.6,50.75,
6268,2022/07/24 04:35:36,70.66,49.5,50.85,
6269,2022/07/24 04:45:36,70.78,49.3,50.84,
6270,2022/07/24 04:55:36,70.94,49.2,50.93,
6271,2022/07/24 05:05:36,71.04,49.0,50.92,
6272,2022/07/24 05:15:36,71.07,48.9,50.90,
6273,2022/07/24 05:25:36,71.15,48.8,50.91,
6274,2022/07/24 05:35:36,71.07,48.8,50.84,
6275,2022/07/24 05:45:36,71.17,48.6,50.82,
6276,2022/07/24 05:55:36,71.17,48.6,50.82,
6277,2022/07/24 06:05:36,71.19,48.5,50.78,
6278,2022/07/24 06:15:36,71.27,48.5,50.86,
6279,2022/07/24 06:25:36,71.19,48.4,50.72,
6280,2022/07/24 06:35:36,70.99,48.4,50.54,
6281,2022/07/24 06:45:36,70.76,48.5,50.38,
6282,2022/07/24 06:55:36,70.68,48.6,50.37,
6283,2022/07/24 07:05:36,70.51,48.7,50.26,
6284,2022/07/24 07:15:36,70.43,48.8,50.25,
6285,2022/07/24 07:25:36,70.30,48.9,50.19,
6286,2022/07/24 07:35:36,70.25,48.9,50.14,
6287,2022/07/24 07:45:36,70.23,49.0,50.18,
6288,2022/07/24 07:55:36,70.18,49.0,50.13,
6289,2022/07/24 08:05:36,70.15,49.1,50.15,
6290,2022/07/24 08:15:36,70.15,49.1,50.15,
6291,2022/07/24 08:25:36,70.13,49.2,50.19,
6292,2022/07/24 08:35:36,70.05,49.2,50.12,
6293,2022/07/24 08:45:36,70.10,49.3,50.23,
6294,2022/07/24 08:55:36,70.18,49.4,50.35,
6295,2022/07/24 09:05:36,70.20,49.4,50.36,
6296,2022/07/24 09:15:36,70.40,49.4,50.55,
6297,2022/07/24 09:25:36,70.56,49.3,50.64,
6298,2022/07/24 09:35:36,70.66,49.2,50.68,
6299,2022/07/24 09:45:36,70.81,49.1,50.76,
6300,2022/07/24 09:55:36,70.87,49.0,50.76,
6301,2022/07/24 10:05:36,70.94,48.9,50.77,
6302,2022/07/24 10:15:36,70.99,48.9,50.82,
6303,2022/07/24 10:25:36,71.07,48.8,50.84,
6304,2022/07/24 10:35:36,71.09,48.8,50.86,
6305,2022/07/24 10:45:36,71.02,48.8,50.79,
6306,2022/07/24 10:55:36,70.76,48.9,50.60,
6307,2022/07/24 11:05:36,70.61,49.1,50.58,
6308,2022/07/24 11:15:36,70.35,49.2,50.40,
6309,2022/07/24 11:25:36,70.15,49.4,50.31,
6310,2022/07/24 11:35:36,70.10,49.6,50.39,
6311,2022/07/24 11:45:36,70.18,49.8,50.57,
6312,2022/07/24 11:55:36,70.28,49.8,50.66,
6313,2022/07/24 12:05:36,70.40,49.6,50.66,
6314,2022/07/24 12:15:36,70.58,49.6,50.82,
6315,2022/07/24 12:25:36,70.68,49.4,50.81,
6316,2022/07/24 12:35:36,70.76,49.4,50.88,
6317,2022/07/24 12:45:36,70.78,49.3,50.84,
6318,2022/07/24 12:55:36,70.87,49.2,50.87,
6319,2022/07/24 13:05:36,70.89,49.2,50.90,
6320,2022/07/24 13:15:36,70.94,49.1,50.88,
6321,2022/07/24 13:25:36,70.97,49.1,50.91,
6322,2022/07/24 13:35:36,70.99,49.0,50.87,
6323,2022/07/24 13:45:36,70.94,49.0,50.82,
6324,2022/07/24 13:55:36,70.81,49.1,50.76,
6325,2022/07/24 14:05:36,70.61,49.2,50.64,
